Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Your First Pixel Phone,209884057,7.99,Scott La Counte,Scott La Counte,2019,The Ridiculously Simple Guide to the Pixel 4 and 4XL (and Other Devices Running Android 10),,"You got a Pixel phone! Awesome! Now how do you actually use the darn thing?! It's Google vs. iPhone, and the wars are heating up with the Pixel 4 and 4 XL. After struggling early on to develop their own branded phone, the Pixel finally gives Google some-thing that is on par with the best smartphones on the market. Many critics have gone as far...",True,2019-11-03T00:00:00,Nov 2019,1,97,150,os
The Ridiculously Simple Guide to the New MacBook Air,209866024,4.99,Brian Norman,Scott La Counte,2018,A Practical Guide to Getting Started with the Next Generation of MacBook Air and MacOS Mojave (Version 10.14),,"Every September, Apple holds a press conference to get us excited about the newest gadgets that are certain to suck your wallets dry. The 2018 event, of course, introduced us to the latest Apple Watch and iPhone. This year, however, Apple proved it wasn’t quite done yet. In October, it held a conference to remind everyone of something that many...",True,2018-11-01T00:00:00,Nov 2018,1,97,150,os
Der Lächerlich Einfache Leitfaden Für Die Apple Watch Series 4,209866977,5.99,Scott La Counte,Scott La Counte,2018,Eine Praktische Anleitung Für Den Ein-stieg In Die Nächste Generation Von Apple Watch Und Watchos 5,,"Die Weichen wurden im September 2018 ge-stellt. Es war das große Ereignis des iPhone. Der Tag, an dem Journalisten und Apple-Fans sich gleichermaßen nach dem neuesten und besten iPhone sehnten. Aber eine lustige Sache passierte auf dem Weg zur Ankündigung: Apple Watch Series 4 hat allen den Atem geraubt! Die Apple Watch gibt es natürlich schon...",True,2018-11-30T00:00:00,Nov 2018,1,97,150,os
iPadOS For Seniors,209881852,6.99,Scott La Counte,Scott La Counte,2019,A Ridiculously Simple Guide to the Next Generation of iPad,,"iPadOS can help you be more productive than ever...if you know how to use it! The iPad has been around for several years, but that doesn't make it any easier to use. It doesn't help that every year there are changes and features added to it. This book walks you through what you need to know step-by-step--including how navigation works now that...",True,2019-10-15T00:00:00,Oct 2019,1,97,150,os
MacBook Air (Retina) with MacOS Catalina,209881913,6.99,Scott La Counte,Scott La Counte,2019,Getting Started with MacOS 10.15 for MacBook Air,,"MacBook Air used to be the computer you would never think was possible: thin enough to fit in an envelope, but powerful enough to run all the programs you love. For years, the Air collected dust as other notebooks came out more powerful and almost the same weight. In 2018, however, it was made relevant again when Apple released a new model that...",True,2019-10-16T00:00:00,Oct 2019,1,97,150,os
iMac with MacOS Catalina,209881929,6.99,Scott La Counte,Scott La Counte,2019,Getting Started with MacOS 10.15 for Mac,,"NOTE: This book is based off of ""MacOS Catalina: Getting Started with MacOS 10.15 for Macbooks and iMacs"" and contains additional content on the iMac specs. iMacs are amazing computers, but for many buying a new iMac also means buying something lacking what most people are familiar with: Windows OS. If you are new to MacOS, then it can be a...",True,2019-10-16T00:00:00,Oct 2019,1,97,150,os
MacBook Air (Retina) with macOS Catalina For Seniors,209881931,6.99,Scott La Counte,Scott La Counte,2019,Getting Started with MacOS 10.15 For MacBook Air,,"NOTE: This book is based off of ""MacOS Catalina: Getting Started with MacOS 10.15 for Macbooks and iMacs"" and contains additional content on the MacBook Air specs and accessibility features. MacBook Air is an amazing and powerful computer…if you know how to use it. For many people—a large percentage of people—the MacBook Air will be their first...",True,2019-10-16T00:00:00,Oct 2019,1,97,150,os
Mac mini with MacOS Catalina,209881942,6.99,Scott La Counte,Scott La Counte,2019,Getting Started with MacOS 10.15 for Mac Mini,,"NOTE: This book is based off of ""MacOS Catalina: Getting Started with MacOS 10.15 for Macbooks and iMacs"" and contains additional content on the MacBook Pros specs. Mac Mini’s are incredible computers—they almost fit in the palm of your hand but have all the power of larger computers. If you are new to Mac, then it can be a little confusing...",True,2019-10-16T00:00:00,Oct 2019,1,97,150,os
"The Ridiculously Simple Guide to iPhone 11, iPhone Pro and iPhone Pro Max",209881148,6.99,Scott La Counte,Scott La Counte,2019,A Practical Guide to Getting Started With the Next Generation of iPhone and iOS 13,,"Getting a new iPhone is exciting; it can almost feel like getting a new toy. Nobody likes a toy that makes you read a lengthy manual just to figure out how the darn thing works! If you’ve already had an iPhone (or maybe several), then chances are you already know how it works. But the newest iPhone might throw you a curveball because the Home...",True,2019-09-27T00:00:00,Sep 2019,1,97,150,os
Apple Watch Series 5 for Seniors,209881163,5.99,Scott La Counte,Scott La Counte,2019,A Ridiculously Simple Guide to Apple Watch Series 5 and WatchOS 6,,"The Apple Watch looks pretty snazzy, right? People have told you all about the cool features: like if you fall it will automatically call for help! They’ve told you about how you can send a text from your wrist. How you can even make a phone call. That’s all great. But how do you actually use it?! As amazing as all the new features are, it’s not...",True,2019-09-27T00:00:00,Sep 2019,1,97,150,os
"iPhone 11, iPhone Pro, and iPhone Pro Max For Seniors",209881154,6.99,Scott La Counte,Scott La Counte,2019,A Ridiculously Simple Guide to the Next Generation of iPhone and iOS 13,,"The iPhone can be a little overwhelming. It seems to do everything! And that’s part of the problem—you don’t need to do everything. Of course you want to take stunning photos of the grandkids, but you probably can’t think of a good reason you’d want to set up a private network or iMAP / POP email account. You want the basics. How to take photos....",True,2019-09-27T00:00:00,Sep 2019,1,97,150,os
IOS 13 For Seniors,209881271,9.99,Scott La Counte,Scott La Counte,2019,A Ridiculously Simple Guide to Getting Started With the Latest iPhone Operating System,,"The iPhone can be a little overwhelming. It seems to do everything! And that’s part of the problem—you don’t need to do everything. Of course you want to take stunning photos of the grandkids, but you probably can’t think of a good reason you’d want to set up a private network or iMAP / POP email account. You want the basics. How to take photos....",True,2019-09-27T00:00:00,Sep 2019,1,97,150,os
The Ridiculously Simple Guide to iOS 13,209881316,7.99,Scott La Counte,Scott La Counte,2019,A Practical Guide to Getting Started With the Latest iPhone Operating System,,"There are plenty of books promising to be some kind of missing manu-al, but there is no missing manual! There is a manual! You can find it on Ap-ple’s website. There are also plenty of books that seem more like a commercial for the phone, merely showing the features, but not how to use them. This book is neither of those things. The goal of this...",True,2019-09-27T00:00:00,Sep 2019,1,97,150,os
You Got a Mac! Now What?,209886153,9.99,Scott La Counte,Scott La Counte,2019,Switching From Windows to MacOS Catalina,,"You got a Mac! Welcome to the club! Now that the joy is over, it’s time to get serious: how on Earth do you use this thing?! Macs are obviously not Windows machines, so there’s a small learning curve. Nothing complicated, I promise. The goal of this book (which is based off of Mac OS Catalina, 10.15) is to teach you the ropes, so you can start...",True,2019-11-06T00:00:00,Nov 2019,1,97,150,os
Apple TV For Seniors,209914868,9.99,Scott La Counte,Scott La Counte,2019,Getting Started With Apple TV 4K and HD With TVOS 13,,"Are You Ready To Cut the Cable Cord? If you are like most people, then you are probably paying way too much for cable. And if you are like most people, you probably want to know if a media player like Apple TV can help. In a word: yes. There are lots of options out there when it comes to media players, but Apple TV is arguably one of the best....",True,2019-12-20T00:00:00,Dec 2019,1,97,150,os
Apple TV For Parents,209914874,9.99,Scott La Counte,Scott La Counte,2019,Using and Childproofing the Apple TV 4K and HD With tvOS 13,,"Cut the Cord! The streaming wars are here! If you want to watch the latest and greatest TV shows, put aside your cable box and plug in your streaming box! Apple TV is arguably the best streaming device out there; yes, there are cheaper ones—lots of them—but Apple TV feels like everything else Apple does: premium. You aren’t just paying for a...",True,2019-12-20T00:00:00,Dec 2019,1,97,150,os
Apple For Seniors,209969470,29.99,Scott La Counte,Scott La Counte,2020,"A Simple Guide to iPad, iPhone, Mac, Apple Watch, and Apple TV",,"New To Apple? This Book Can Help! If you are new to Apple, there's a lot to learn! It's easy, but even if you sit down and just try to figure things out on your own, you will probably miss a few things. This book is a bundle of several bestselling handbooks (they may also be purchased separately). It covers iPhone, Apple Watch, Mac, and Apple TV.",True,2020-02-26T00:00:00,Feb 2020,1,97,150,os
Operating Systems 101,211249486,10.99,Rob Botwright,Pastor Publishing Ltd,2024,"Windows, Linux, Unix, iOS And Android",,"���� Welcome to the ultimate operating systems book bundle! ���� Get ready to level up your skills with ""Operating Systems 101: Novice to Expert"" - a comprehensive collection covering Windows, Linux, UNIX, iOS, and Android. ���� ����️ Book 1: ""Windows Mastery"" ����️ Perfect for beginners, this guide unlocks the secrets of Windows operating...",True,2024-02-29T00:00:00,Feb 2024,1,97,150,os
Unix And Linux System Administration Handbook,211249916,13.99,Rob Botwright,Pastor Publishing Ltd,2023,"Mastering Networking, Security, Cloud, Performance, And Devops",,"Unlock the Power of UNIX and Linux System Administration with Our Comprehensive Handbook Bundle! Introducing the ""UNIX and Linux System Administration Handbook: Mastering Networking, Security, Cloud, Performance, and DevOps"" bundle - your one-stop resource to become a true system administration expert. ���� Book 1: Networking and Security...",True,2023-12-01T00:00:00,Dec 2023,1,97,150,os
Android Development With Kotlin,211246298,10.99,Rob Botwright,Pastor Publishing Ltd,2024,Novice To Ninja,,"���� ANDROID DEVELOPMENT WITH KOTLIN: NOVICE TO NINJA ���� Are you ready to level up your Android development skills? ���� Look no further! Introducing our comprehensive book bundle - ""Android Development with Kotlin: Novice to Ninja."" ���� With four action-packed volumes, this bundle covers everything you need to know to become a Kotlin Android...",True,2024-02-28T00:00:00,Feb 2024,1,97,150,os
Kali Linux CLI Boss,211235100,10.99,Rob Botwright,Pastor Publishing Ltd,2024,Novice To Command Line Maestro,,"���� Introducing the ""Kali Linux CLI Boss"" Book Bundle: From Novice to Command Line Maestro ���� Are you ready to master the world of cybersecurity and become a true command line expert? Look no further! Dive into the ""Kali Linux CLI Boss"" book bundle, a comprehensive collection that will take you from a beginner to a seasoned pro in Kali...",True,2024-01-08T00:00:00,Jan 2024,1,97,150,os
