Title,id,price,author,publisher,pub_year,s_tile
An Introduction to Statistics with Python,2648686,72.64116886,Thomas Haslwanter,Springer International Publishing,2016,With Applications in the Life Sciences
Why Greatness Cannot Be Planned,2094402,39.21954686,Kenneth O. Stanley,Springer International Publishing,2015,The Myth of the Objective
Data Structures and Algorithms with Python,2465220,65.37559886,Kent D. Lee,Springer International Publishing,2015,
Introductory Computer Forensics,209537794,145.29686886,Xiaodong Lin,Springer International Publishing,2018,A Hands-on Practical Approach
Data Structures and Algorithms with Python,2465220,65.37559886,Kent D. Lee,Springer International Publishing,2015,
Introductory Computer Forensics,209537794,145.29686886,Xiaodong Lin,Springer International Publishing,2018,A Hands-on Practical Approach
Artificial Intelligence,209591303,29.99,Harvard Business Review,Harvard Business Review Press,2019,The Insights You Need from Harvard Business Review
R kompakt,2522572,31.22741986,Daniel Wollschläger,Springer Berlin Heidelberg,2016,Der schnelle Einstieg in die Datenanalyse
No More Gambling,209908492,6.99,Allen Carr,Arcturus Digital Limited,2014,The revolutionary Allen Carr’s Easyway method in pocket form
Machine Learning,210102539,139.99,Kevin P. Murphy,MIT Press,2012,A Probabilistic Perspective
"Fundamentals of Machine Learning for Predictive Data Analytics, second edition",209956281,104.99,John D. Kelleher,MIT Press,2020,"Algorithms, Worked Examples, and Case Studies"
The Technological Singularity,210069508,24.99,Murray Shanahan,MIT Press,2015,
Essentials of Compilation,210569197,64.99,Jeremy G. Siek,MIT Press,2023,An Incremental Approach in Racket
The Little Typer,210120754,72.99,Daniel P. Friedman,MIT Press,2018,
"Introduction to Machine Learning, fourth edition",210326128,109.99,Ethem Alpaydin,MIT Press,2020,
Basic Category Theory for Computer Scientists,210176857,45.99,Benjamin C. Pierce,MIT Press,1991,
Digital Transformation Management for Agile Organizations,210184883,125.8118561,Stefano Bresciani,Emerald Publishing Limited,2021,A compass to sail the digital world
The Principles of Object-Oriented JavaScript,95833479,20.95,Nicholas C. Zakas,No Starch Press,2014,
The Art of WebAssembly,210208579,47.99,Rick Battagline,No Starch Press,2021,"Build Secure, Portable, High-Performance Applications"
"The Book of Inkscape, 2nd Edition",210266523,52.99,Dmitry Kirsanov,No Starch Press,2021,The Definitive Guide to the Graphics Editor
The C# Type System,210804306,52.99,Steve Love,No Starch Press,2023,
Land of Lisp,95833473,46.95,Conrad Barski,No Starch Press,2010,"Learn to Program in Lisp, One Game at a Time!"
Ethical Hacking,210238784,52.99,Daniel G. Graham,No Starch Press,2021,A Hands-on Introduction to Breaking In
Hacking APIs,210416787,63.99,Corey J. Ball,No Starch Press,2022,Breaking Web Application Programming Interfaces
Network Programming with Go,209966780,52.99,Adam Woodbeck,No Starch Press,2021,Code Secure and Reliable Network Services from Scratch
"The Book of PF, 3rd Edition",95833482,36.99,Peter N.M. Hansteen,No Starch Press,2014,A No-Nonsense Guide to the OpenBSD Firewall
Practical Vulnerability Management,209745507,31.95,Andrew Magnusson,No Starch Press,2020,A Strategic Approach to Managing Cyber Risk
Deep Learning,209966803,104.99,Andrew Glassner,No Starch Press,2021,A Visual Approach
"The Art of Assembly Language, 2nd Edition",95851724,59.95,Randall Hyde,No Starch Press,2010,
The Tangled Web,95851725,64.99,Michal Zalewski,No Starch Press,2011,A Guide to Securing Modern Web Applications
Excel Dynamic Arrays Straight to the Point 2nd Edition,209921063,7.99,Bill Jelen,Holy Macro! Books,2020,
Excel and the World Wide Web Straight to the Point,210209786,7.99,Eduardo N Sanchez,Holy Macro! Books,2021,
The Absolute Guide to Dashboarding and Reporting with Power BI,209605584,19.95,Kasper de Jonge,Holy Macro! Books,2018,How to Design and Create a Financial Dashboard with Power BI – End to End
Guerrilla Data Analysis Using Microsoft Excel,210581195,19.99,Bill Jelen,Holy Macro! Books,2022,Overcoming Crap Data and Excel Skirmishes
Complex Network Analysis in Python,95960919,40.99,Dmitry Zinoviev,Pragmatic Bookshelf,2018,Recognize - Construct - Visualize - Analyze - Interpret
Software Design X-Rays,96160861,52.99,Adam Tornhill,Pragmatic Bookshelf,2018,Fix Technical Debt with Behavioral Code Analysis
Programming Elixir ≥ 1.6,96262980,54.99,Dave Thomas,Pragmatic Bookshelf,2018,Functional |> Concurrent |> Pragmatic |> Fun
Code with the Wisdom of the Crowd,96332380,30.99,Mark Pearl,Pragmatic Bookshelf,2018,Get Better Together with Mob Programming
The Ray Tracer Challenge,209653890,52.99,Jamis Buck,Pragmatic Bookshelf,2019,A Test-Driven Guide to Your First 3D Renderer
A Scrum Book,209997782,73.99,Jeff Sutherland,Pragmatic Bookshelf,2019,The Spirit of the Game
Agile Web Development with Rails 6,209998408,65.99,Sam Ruby,Pragmatic Bookshelf,2020,
Competing with Unicorns,210022721,30.99,Jonathan Rasmusson,Pragmatic Bookshelf,2020,How the World's Best Companies Ship Software and Work Differently
Explore Software Defined Radio,210259973,22.99,Wolfram Donat,Pragmatic Bookshelf,2021,
Concurrent Data Processing in Elixir,210379132,44.99,Svilen Gospodinov,Pragmatic Bookshelf,2021,
Rust Brain Teasers,210551333,21.99,Herbert Wolverson,Pragmatic Bookshelf,2022,
Getting Started with Processing.py,2583497,25.99,Allison Parrish,"Make Community, LLC",2016,Making Interactive Graphics with Processing's Python Mode
Principles of Data Management,210558348,49.98595398,Keith Gordon,BCS Learning & Development Limited,2022,Facilitating information sharing
User Acceptance Testing,138564479,49.98595398,Brian Hambling,BCS Learning & Development Limited,2013,A step-by-step guide
Security Operations in Practice,210412481,49.98595398,Mike Sheward,BCS Learning & Development Limited,2020,
User Acceptance Testing,210412484,49.98595398,Brian Hambling,BCS Learning & Development Limited,2013,A step-by-step guide
Raspberry Pi,209977251,2.99,James Arthur,Ingram Publishing,2020,"The complete guide to Raspberry Pi for beginners, including projects, tips, tricks, and programming"
Social Media Marketing,209916001,2.99,Michael Hanes,Ingram Publishing,2019,"A beginners guide to leveraging Facebook, Twitter, Instagram, and YouTube to become an influencer and grow your business!"
Facebook Marketing,210330465,2.99,Jason Lazar,Ingram Publishing,2021,A Comprehensive Guide to Growing Your Business on Facebook
Adobe Illustrator,209953372,67.19,Jason Hoppe,Rocky Nook,2020,A Complete Course and Compendium of Features
Facebook Marketing,210330465,2.99,Jason Lazar,Ingram Publishing,2021,A Comprehensive Guide to Growing Your Business on Facebook
Adobe Illustrator,209953372,67.19,Jason Hoppe,Rocky Nook,2020,A Complete Course and Compendium of Features
Test Automation Fundamentals,210671335,53.76,Manfred Baumgartner,Rocky Nook,2022,A Study Guide for the Certified Test Automation Engineer Exam * Advanced Level Specialist * ISTQB® Compliant
ITIL® 4 Drive Stakeholder Value (DSV),210464184,50.7863343,Claire Agutter,IT Governance Publishing,2022,Your companion to the ITIL 4 Managing Professional DSV certification
Get It Together,210602409,35.99,Melanie Cullen,NOLO,2022,Organize Your Records So Your Family Won't Have To
Using Excel 2019,209896186,6.99,Kevin Wilson,Elluminet Press,2020,The Step-by-step Guide to Using Microsoft Excel 2019
Learning SAS by Example,138562306,88.99,Ron Cody,SAS Institute,2018,"A Programmer's Guide, Second Edition"
Gmail For Seniors,209878606,7.99,Scott La Counte,Scott La Counte,2019,The Absolute Beginners Guide to Getting Started With Email
Introduction to Cybersecurity,211134152,94.43787886,Robin Sharp,Springer Nature Switzerland,2023,A Multidisciplinary Challenge
RHCSA Red Hat Enterprise Linux 8 (UPDATED),210188162,50.99,Asghar Ghori,Asghar Ghori,2020,"Training and Exam Preparation Guide (EX200), Second Edition"
Absolute Beginner's Guide to VBA,226993,26.87075475,Paul McFedries,Pearson Education,2004,
Pentium Pro and Pentium II System Architecture,120563,20.13622975,Tom Shanley,Addison-Wesley Longman,1998,
Pro ASP.NET MVC 5,1694226,108.63480264,Adam Freeman,Apress,2014,
Official (ISC)2 Guide to the CISSP CBK,1689609,112.2087361,Adam Gordon,CRC Press,2015,
WCF Multi-layer Services Development with Entity Framework,1831898,61.99,Hongcheng Lui,Packt Publishing,2014,Create and deploy complete solutions with WCF and Entity Framework
Sams Teach Yourself Regular Expressions in 10 Minutes,226925,18.84320095,Ben Forta,Pearson Education,2004,
Exam Ref 70-741 Networking with Windows Server 2016,95824396,43.08749095,Andrew Warren,Pearson Education,2016,
UML Demystified,300173,27.8809335,Paul Kimmel,McGraw Hill LLC,2005,
Exam Ref 70-764 Administering a SQL Database Infrastructure,95863249,43.08749095,Victor Isakov,Pearson Education,2017,
AutoCAD 2007 For Dummies,269122,26.99,David Byrnes,Wiley,2006,
Exam Ref 70-764 Administering a SQL Database Infrastructure,95863249,43.08749095,Victor Isakov,Pearson Education,2017,
AutoCAD 2007 For Dummies,269122,26.99,David Byrnes,Wiley,2006,
Software Project Management For Dummies,272167,43.99,Teresa Luckey,Wiley,2006,
Unix Shell Programming,226909,48.47511095,Stephen G. Kochan,Pearson Education,2003,
TI-89 Graphing Calculator For Dummies,238504,23.99,C. C. Edwards,Wiley,2005,
JavaScript Demystified,300136,30.3053625,Jim Keogh,McGraw Hill LLC,2005,
Data Structures and Algorithms in Java,226901,70.02559095,Robert Lafore,Pearson Education,2002,
Spiking Neuron Models,220909,86.53415988,Wulfram Gerstner,Cambridge University Press,2002,"Single Neurons, Populations, Plasticity"
Performance Modeling and Design of Computer Systems,1099722,112.18403466,Mor Harchol-Balter,Cambridge University Press,2013,Queueing Theory in Action
Sentiment Analysis,2056056,96.9475329,Bing Liu,Cambridge University Press,2015,"Mining Opinions, Sentiments, and Emotions"
Perfect Digital Photography Second Edition,452061,52.1252235,Jay Dickman,McGraw Hill LLC,2008,
3D Computer Graphics,221041,120.19906944,Samuel R. Buss,Cambridge University Press,2003,A Mathematical Introduction with OpenGL
Excel 2013 Bible,1124438,59.99,John Walkenbach,Wiley,2013,
PHP and MySQL For Dummies,477835,35.99,Janet Valade,Wiley,2009,
C Primer Plus,183906,43.08749095,Stephen Prata,Pearson Education,2006,
Software Modeling and Design,674576,128.21410422,Hassan Gomaa,Cambridge University Press,2011,"UML, Use Cases, Patterns, and Software Architectures"
MCSA Windows Server 2016 Complete Study Guide,95926542,120.0,William Panek,Wiley,2018,"Exam 70-740, Exam 70-741, Exam 70-742, and Exam 70-743"
Word 2007 Macros & VBA Made Easy,432459,35.1542205,Guy Hart-Davis,McGraw Hill LLC,2009,
Adobe Illustrator Classroom in a Book (2020 release),209904006,64.63797095,Brian Wood,Pearson Education,2019,
File System Forensic Analysis,227251,74.06630595,Brian Carrier,Pearson Education,2005,
Adobe Illustrator Classroom in a Book (2020 release),209904006,64.63797095,Brian Wood,Pearson Education,2019,
File System Forensic Analysis,227251,74.06630595,Brian Carrier,Pearson Education,2005,
Bayesian Reasoning and Machine Learning,833231,92.94442422,David Barber,Cambridge University Press,2012,
Access 2016 Bible,1991784,65.99,Michael Alexander,Wiley,2015,
A Practical Guide to Information Systems Strategic Planning,264247,71.3993761,Anita Cassidy,CRC Press,2016,
Effortless E-Commerce with PHP and MySQL,618680,43.08749095,Larry Ullman,Pearson Education,1753,
Multiagent Systems,412695,90.53726856,Yoav Shoham,Cambridge University Press,2008,"Algorithmic, Game-Theoretic, and Logical Foundations"
IT Project Proposals,238240,133.82198334,Paul Coombs,Cambridge University Press,2005,Writing to Win
"Algorithms on Strings, Trees, and Sequences",1076741,116.98952856,Dan Gusfield,Cambridge University Press,1997,Computer Science and Computational Biology
Software Receiver Design,774725,69.7017051,"Johnson, Jr, C. Richard",Cambridge University Press,2011,Build your Own Digital Communication System in Five Easy Steps
"Arduino Programming in 24 Hours, Sams Teach Yourself",1766585,32.31225095,Richard Blum,Pearson Education,2014,
InDesign CC,1781820,48.47511095,Sandee Cohen,Pearson Education,2014,Visual QuickStart Guide (2014 release)
Business Intelligence,316905,69.97171475,David Loshin,Elsevier Science,2003,The Savvy Manager's Guide
Systems Thinking,730205,53.80885475,Jamshid Gharajedaghi,Elsevier Science,2011,Managing Chaos and Complexity: A Platform for Designing Business Architecture
